68,27,58,18,87,52,66,50,94,62,58,61,31,51,55,49,55,95,67,66,15,83,40,90,60,85,77,59,28,60,36,54,51,52,35,47,52,66,54,72,30,55,52,56,27,97,83,39,87,101,21,71,53,8,20,51,73,16,26,52,76,55,52,41,25,51,59,51,74,83,47,34,57,47,0,75,29,7,82,85,65,10,62,24,6,19,27,44,30,15,57,25,6,76
54,48,32,84,12,56,11,31,27,45,21,88,99,61,47,51,42,23,16,40,90,7,37,18,29,34,12,22,100,81,82,73,87,32,43,51,54,24,45,45,52,22,23,30,57,36,53,57,11,36,70,5,54,80,71,34,35,69,93,31,47,20,43,38,80,86,27,67,10,50,67,45,68,57,75,0,46,80,31,14,31,68,20,66,69,80,71,42,67,78,41,84,69,19
54,2,32,39,58,36,38,23,65,40,29,60,56,44,40,30,32,66,39,42,44,54,11,61,37,58,48,33,56,56,47,47,54,25,15,29,35,41,38,49,19,26,23,32,16,69,65,26,58,73,31,43,36,33,27,24,51,24,50,29,53,27,29,14,41,53,31,41,45,65,39,10,46,39,29,46,0,34,58,57,39,22,36,29,24,35,30,20,28,35,38,44,23,50
67,32,65,23,91,59,70,56,100,69,64,67,24,50,55,56,62,100,70,73,10,87,46,95,63,92,83,63,21,67,30,61,57,58,38,54,59,69,55,79,32,60,57,59,34,103,83,46,91,107,18,76,60,12,27,57,75,23,18,55,83,60,59,47,20,58,65,58,79,84,54,40,64,46,7,80,34,0,84,89,72,17,66,23,10,25,34,51,37,10,58,19,13,79
31,61,60,96,27,81,27,55,56,74,46,112,97,47,33,75,68,49,21,69,95,33,54,45,21,65,43,25,100,106,75,98,109,56,47,75,80,17,32,75,52,44,40,26,74,65,24,78,31,63,69,28,80,89,85,59,10,82,92,30,77,35,68,57,77,108,55,91,41,20,90,63,93,45,82,31,58,84,0,22,61,79,22,64,75,93,88,64,86,79,28,82,78,12
50,59,47,96,5,70,19,45,34,60,34,102,106,62,47,65,56,27,18,54,99,12,49,23,30,45,24,26,108,96,87,87,101,45,51,65,68,23,46,59,58,35,34,33,69,43,46,71,9,41,77,15,68,90,83,48,29,80,100,35,60,30,57,51,86,100,42,81,23,42,81,58,82,59,85,14,57,89,22,0,45,79,23,72,79,92,84,56,80,86,41,91,80,13
75,40,7,68,43,27,34,16,32,14,16,59,95,75,64,24,13,36,40,8,81,35,27,33,50,19,22,41,94,52,86,44,60,14,47,25,25,48,62,14,55,20,27,47,39,32,80,34,39,37,70,32,25,67,53,14,61,53,89,46,17,30,16,25,80,58,8,38,21,77,39,31,38,70,65,31,39,72,61,45,0,56,42,67,62,63,50,22,46,75,59,84,59,49
68,19,49,17,80,41,60,41,86,52,50,53,41,54,55,38,45,87,61,56,24,76,32,82,57,76,69,55,38,51,43,44,44,43,32,37,42,62,54,62,29,47,45,53,17,88,82,28,80,92,26,65,42,11,11,42,71,7,36,49,66,49,42,32,33,44,50,41,66,82,37,25,47,49,10,68,22,17,79,79,56,0,58,29,10,15,18,34,21,24,55,34,4,71
34,39,39,75,27,59,10,33,48,54,26,90,82,40,26,53,47,44,5,50,76,27,32,39,8,52,31,2,84,84,63,75,87,35,27,53,58,6,24,57,34,23,17,9,51,56,37,56,29,56,53,15,58,68,63,37,19,60,76,11,60,13,47,35,62,85,35,69,28,35,68,40,71,36,62,20,36,66,22,23,42,58,0,48,56,72,65,42,63,62,20,67,58,13
44,29,60,43,75,63,55,51,90,69,55,81,33,27,33,59,61,89,53,71,33,73,40,83,43,86,71,45,36,79,18,71,73,53,22,57,63,49,32,78,14,51,45,39,39,95,60,52,76,98,5,61,64,33,40,53,54,35,28,36,82,46,59,43,14,73,59,67,68,61,63,39,72,23,24,66,29,23,64,72,67,29,48,0,19,43,47,49,48,15,36,18,25,60
61,22,55,24,81,51,60,46,89,60,54,63,33,45,48,47,53,90,60,63,20,77,35,85,54,82,72,53,32,62,32,55,54,48,28,46,51,59,48,69,23,50,46,49,26,93,76,38,81,97,16,65,51,14,22,47,67,17,27,46,74,49,49,37,23,54,55,51,69,77,48,30,57,41,6,69,24,10,75,79,62,10,56,19,0,24,29,41,31,14,50,24,6,69
84,33,56,5,92,42,73,50,94,55,60,43,46,69,70,41,50,96,75,60,25,87,43,92,72,82,79,69,41,43,55,38,33,51,47,40,43,76,69,65,45,58,58,67,23,95,98,30,92,100,40,77,43,12,9,49,86,11,42,63,69,62,47,42,44,33,58,37,76,98,33,34,43,64,19,80,35,25,93,92,63,15,72,43,24,0,13,41,17,34,71,44,18,85
83,27,44,18,84,28,65,40,82,42,50,34,58,71,69,28,37,85,68,47,37,78,34,81,67,70,68,63,53,33,62,26,26,40,44,26,29,71,68,52,45,49,50,63,14,83,95,17,82,88,45,69,30,23,7,38,82,11,53,59,56,54,34,32,52,25,47,24,66,95,20,25,30,65,27,71,30,34,88,84,50,18,65,47,29,13,0,29,4,42,68,53,23,79
69,20,14,46,55,17,38,10,53,19,21,47,74,63,56,11,12,55,43,22,59,48,12,51,47,41,38,40,73,42,68,33,45,10,33,11,16,48,54,28,39,21,24,43,17,54,78,14,53,59,51,41,16,45,32,8,61,31,69,40,33,29,9,8,61,44,17,26,36,76,25,10,29,58,44,42,20,51,64,56,22,34,42,49,41,41,29,0,25,54,53,64,37,54
82,26,40,22,80,24,62,36,78,37,47,33,61,71,68,23,33,81,65,43,41,74,31,77,65,65,64,60,57,30,64,23,25,36,43,22,25,69,67,47,45,45,47,61,12,78,94,12,79,84,47,65,25,26,10,34,80,14,56,57,51,51,30,29,54,25,43,21,62,94,17,22,26,65,30,67,28,37,86,80,46,21,63,48,31,17,4,25,0,45,67,55,25,76
59,34,67,33,88,65,68,58,100,74,65,76,20,41,48,61,66,100,67,76,18,86,47,95,58,94,82,59,21,76,20,69,67,60,35,60,65,64,48,83,27,61,56,54,40,105,75,52,90,108,10,74,66,22,35,60,69,31,15,51,88,58,63,50,9,67,67,66,79,76,62,44,71,38,15,78,35,10,79,86,75,24,62,15,14,34,42,54,45,0,52,10,19,75
16,41,55,73,45,70,30,46,68,68,42,98,69,21,6,64,61,64,25,66,68,47,40,59,11,71,51,19,73,93,47,84,93,48,24,64,69,17,4,73,26,39,31,11,55,76,27,63,48,77,42,36,69,64,64,50,17,60,64,13,77,29,59,44,49,92,51,78,48,26,76,47,82,18,57,41,38,58,28,41,59,55,20,36,50,71,68,53,67,52,0,54,54,27
58,43,76,42,94,75,74,67,108,84,72,87,15,39,49,71,76,107,72,86,23,92,56,102,61,103,90,64,19,86,12,79,77,69,41,70,75,68,49,93,32,68,63,58,50,113,74,62,95,116,14,80,76,32,45,69,71,41,10,55,97,65,73,59,4,77,76,76,86,76,72,53,82,37,25,84,44,19,82,91,84,34,67,18,24,44,53,64,55,10,54,0,30,79
66,21,52,19,81,46,61,44,88,56,52,57,37,51,53,42,49,89,62,59,21,77,34,84,56,79,71,55,35,56,39,49,48,46,31,41,46,61,52,66,27,49,46,52,21,91,80,33,81,95,22,66,47,10,16,44,70,11,32,48,70,50,46,35,29,48,52,46,68,81,42,28,51,46,6,69,23,13,78,80,59,4,58,25,6,18,23,37,25,19,54,30,0,71
37,52,48,89,18,70,15,43,45,62,34,101,94,48,33,64,57,40,10,57,90,22,44,35,17,54,32,16,97,95,74,87,99,45,41,64,68,10,32,63,47,33,29,20,64,54,34,68,22,53,66,16,68,82,77,47,16,74,89,24,65,24,57,47,74,97,43,80,29,31,79,53,82,46,76,19,50,79,12,13,49,71,13,60,69,85,79,54,76,75,27,79,71,0
