9,27,59,79,65,78,54,52,86,77,37,28,27,54,41,37,32,46,24,44,29,22,24,11,51,71,18,19,71,12,26,52,32,12,75,53,65,65,33,28,67,41,67,77,54,35,59,41,67,60,37,30,22,40,73,62,52,59,28,72,42,63,47,59,66,27,59,26,55,44,27,67,67,31,29,18,52,0,42,47,66,43,63,28,13,58,71,42,20,19
47,23,69,77,84,104,21,52,64,61,79,22,68,79,37,21,57,5,17,5,69,64,51,42,12,82,24,54,44,29,41,72,71,42,83,26,64,50,19,69,75,18,44,53,82,70,76,26,81,70,79,73,19,77,94,25,53,83,61,98,71,32,6,17,76,29,28,67,66,29,49,51,63,52,48,26,12,42,0,80,93,44,53,20,50,35,82,79,61,54
38,57,42,67,32,34,98,52,93,81,27,74,47,18,54,83,24,83,65,85,51,34,29,57,85,46,57,28,88,55,40,27,18,58,53,77,58,72,78,27,48,86,80,90,14,11,32,64,40,42,38,37,63,11,34,91,51,23,19,28,12,86,87,97,46,52,83,28,39,64,31,75,61,30,33,64,86,47,80,0,23,49,66,73,34,76,47,10,46,28
57,70,35,57,17,11,113,52,89,77,50,92,70,13,60,100,36,94,80,98,74,57,44,78,95,32,73,47,90,72,51,23,41,79,39,84,53,71,95,50,37,102,81,89,12,32,23,72,26,35,62,60,78,34,12,99,50,11,38,5,24,91,100,108,35,64,89,51,34,71,44,74,55,41,44,82,96,66,93,23,0,53,64,90,54,80,33,33,70,47
39,25,24,37,40,62,65,9,46,35,63,53,66,40,7,59,26,44,38,50,70,54,26,53,42,37,34,36,39,39,17,30,51,54,39,30,23,24,55,55,30,59,31,41,44,43,32,19,36,25,70,64,37,53,51,45,9,42,36,57,36,37,51,57,31,19,35,53,22,18,21,27,23,21,18,47,44,43,44,49,53,0,20,50,38,27,37,54,61,35
60,40,29,24,48,71,74,14,26,14,83,68,87,53,22,72,45,51,53,59,90,75,47,72,46,38,51,57,27,57,38,42,71,74,36,30,13,6,68,75,30,71,18,25,58,62,41,28,40,29,90,84,53,72,58,43,15,53,56,67,53,32,58,61,32,37,32,74,30,24,42,9,11,41,39,64,48,63,53,66,64,20,0,65,59,21,37,72,82,56
36,25,73,87,84,101,26,59,81,75,65,2,50,77,44,10,54,25,12,20,51,49,46,23,32,86,18,45,62,17,40,72,60,24,89,43,73,64,5,56,80,13,61,70,78,62,77,37,83,74,64,57,13,68,94,45,60,81,54,95,66,51,22,34,80,31,47,54,70,41,46,65,73,50,46,9,32,28,20,73,90,50,65,0,39,51,86,70,44,45
3,31,49,72,53,65,65,47,84,74,29,40,27,42,39,49,21,54,33,54,31,16,14,24,58,61,26,6,72,22,21,41,21,25,66,56,59,62,45,19,58,52,66,77,41,22,48,42,56,51,32,26,31,28,60,67,46,47,15,59,30,66,56,67,57,27,62,17,45,45,18,65,61,21,21,30,58,13,50,34,54,38,59,39,0,59,61,30,23,6
58,31,47,45,66,88,54,28,29,25,87,54,85,67,22,56,52,32,41,40,87,75,50,65,26,58,41,59,13,49,39,56,76,66,57,9,34,16,53,78,50,53,9,19,71,69,58,17,59,48,92,85,41,79,76,22,30,68,61,84,64,11,39,40,52,31,10,76,46,13,46,16,33,47,43,52,27,58,35,76,80,27,21,51,59,0,57,80,79,58
64,61,13,23,16,36,103,30,58,46,72,89,86,29,44,95,40,81,74,87,90,72,47,83,79,1,68,56,64,71,46,21,60,84,6,64,24,44,91,68,7,96,56,61,33,49,14,56,7,11,83,79,73,57,23,79,29,25,49,34,37,68,88,93,5,55,68,68,16,54,43,46,26,40,42,81,80,71,82,47,33,37,37,86,61,57,0,56,83,55
34,58,50,76,42,43,96,58,99,87,17,71,38,28,58,80,27,83,63,83,42,26,30,52,85,56,56,25,92,52,42,36,10,52,62,80,66,77,75,18,57,83,85,95,24,10,41,66,49,51,28,27,61,2,44,93,57,33,18,38,20,89,86,97,55,53,86,20,47,67,33,81,68,33,36,61,86,42,79,10,33,54,72,70,30,80,56,0,38,25
22,48,72,95,73,81,70,70,106,96,26,44,6,60,60,52,43,66,44,63,8,12,37,20,72,83,39,27,92,32,44,62,28,20,88,74,82,84,48,20,80,56,87,98,58,37,69,62,77,73,20,14,43,36,79,83,69,65,34,75,48,84,66,78,79,47,80,18,68,65,42,87,84,44,44,35,72,20,61,46,70,61,82,44,23,79,83,38,0,28
10,32,44,67,46,58,70,43,82,71,28,46,32,35,37,55,15,57,37,58,35,19,9,30,60,55,30,0,71,27,19,35,18,32,60,56,54,60,50,19,52,58,65,76,35,16,41,43,49,45,34,28,35,23,53,69,42,40,9,52,23,66,60,71,51,28,62,18,40,45,14,63,56,16,17,36,61,19,54,28,47,35,56,45,6,58,55,25,28,0
