94,38,91,93,71,37,52,90,65,48,8,17,93,91,84,100,77,93,22,26,40,40,112,76,89,14,118,83,75,99,76,83,86,73,42,119,101,119,60,62,54,64,10,65,68,57,73,102,105,94,63,98,80,69,111,102,99,104,82,42,92,97,115,116,66,108,58,0,46,99,50,118,67,74,91,15,117,91,62,73,100,83,102,103,90,69,116,87,91,84,92,83,44,102,97,70,131,60,106,62,52,97,87,67
49,14,64,59,33,9,54,44,30,19,37,41,87,83,71,68,44,47,33,33,49,5,81,63,60,32,77,37,40,56,32,38,52,27,3,85,60,83,18,49,10,18,44,27,53,49,67,55,78,67,41,56,35,23,67,82,60,58,62,15,86,53,81,82,35,63,23,46,0,54,31,83,24,76,86,40,74,49,20,30,63,43,56,58,60,24,73,70,67,37,53,69,7,79,75,24,92,22,72,32,12,60,41,20
7,61,53,38,33,62,82,26,39,52,90,89,93,89,75,44,37,30,81,79,85,59,54,71,48,85,29,17,35,13,23,15,34,26,57,51,21,45,38,67,45,36,94,37,65,72,81,12,59,54,55,14,19,35,14,73,24,6,62,65,93,5,47,49,44,9,44,99,54,0,59,49,32,95,95,89,24,46,36,42,33,23,9,5,47,30,22,70,59,25,23,73,59,67,67,37,46,54,42,46,55,30,17,35
57,20,40,42,26,28,25,63,20,13,44,35,55,52,40,49,28,68,28,25,25,31,61,31,38,42,70,50,27,54,37,46,37,38,30,68,54,69,25,18,27,39,42,22,21,17,35,67,55,43,12,53,45,46,68,54,52,65,34,45,54,55,64,65,16,67,16,50,31,59,0,67,30,45,55,36,70,76,26,57,50,37,66,64,39,37,71,41,41,56,45,38,38,53,48,48,82,53,56,13,44,48,55,42
55,82,30,25,50,87,78,74,54,70,110,103,65,61,52,17,40,78,95,92,87,87,11,55,30,107,24,61,44,35,55,55,31,61,85,2,28,5,65,61,73,73,110,56,56,68,64,61,22,27,55,35,59,76,40,38,26,52,43,98,65,44,2,2,52,47,61,118,83,49,67,0,60,78,68,104,31,95,63,87,20,40,57,51,28,65,33,45,34,71,31,51,90,32,36,78,22,94,11,55,91,23,64,74
28,28,46,37,12,30,55,33,13,21,58,57,78,73,59,46,24,38,48,47,55,28,59,53,41,53,53,19,19,32,9,17,30,8,26,62,36,60,6,44,14,14,62,9,44,46,60,37,59,48,31,31,15,19,44,66,36,37,48,38,77,30,58,60,21,41,13,67,24,32,30,60,0,73,78,57,50,48,4,32,40,19,37,37,41,8,50,57,50,26,29,58,30,62,59,22,68,35,49,20,30,36,25,16
96,63,49,62,64,71,24,106,60,58,72,57,21,21,25,63,57,111,56,53,34,74,66,24,51,74,93,91,60,85,78,86,62,81,75,77,81,82,70,28,73,84,64,63,29,27,14,105,56,50,41,83,86,90,99,43,78,101,36,88,20,90,76,75,52,101,59,74,76,95,45,78,73,0,18,59,97,120,70,102,71,71,103,100,53,81,98,32,43,99,73,26,82,47,42,93,99,98,70,52,89,71,96,87
97,75,43,58,67,83,39,110,65,68,88,74,3,6,19,56,58,115,72,68,50,85,56,25,47,89,87,94,62,83,82,88,60,86,86,67,78,73,77,36,81,91,81,69,34,38,19,106,46,44,47,82,90,97,96,30,74,101,32,100,3,89,67,66,57,100,66,91,86,95,55,68,78,18,0,76,92,126,76,110,67,72,104,100,49,86,94,25,37,103,72,21,93,36,32,100,90,108,63,58,99,67,100,94
86,28,76,79,59,30,37,84,53,37,12,2,78,76,68,86,64,88,8,11,25,34,97,60,74,16,106,75,62,87,66,74,73,64,36,105,89,106,50,46,45,58,6,54,52,41,58,94,90,79,49,86,72,63,101,86,87,95,67,42,77,87,101,102,52,98,46,15,40,89,36,104,57,59,76,0,105,89,53,70,87,71,94,94,75,61,105,72,75,77,80,68,40,86,81,64,119,59,92,49,49,84,80,61
31,78,49,34,46,81,90,50,51,68,108,105,90,85,73,35,43,53,96,94,95,79,41,73,45,104,7,41,43,17,42,37,36,47,77,33,16,26,56,73,64,58,111,51,69,79,82,33,49,48,62,18,41,59,10,65,19,24,61,87,89,22,31,33,54,18,58,117,74,24,70,31,50,97,92,105,0,69,54,67,25,33,29,24,44,51,2,67,55,49,25,71,80,58,60,61,22,78,30,57,77,25,41,58
39,63,91,79,59,59,101,20,61,63,84,90,126,122,107,86,70,16,82,83,98,54,99,101,86,77,76,35,65,59,45,41,72,41,53,97,66,92,50,92,48,36,92,57,92,93,108,36,101,93,79,59,38,29,59,112,68,44,96,49,125,50,93,95,69,51,60,91,49,46,76,95,48,120,126,89,69,0,50,19,76,59,39,45,85,40,68,105,97,24,65,106,48,107,105,27,91,31,87,68,40,73,31,33
33,24,47,39,13,26,52,36,12,16,54,53,76,72,58,48,25,41,44,42,51,25,61,51,42,49,56,23,20,36,13,21,31,12,23,64,40,62,2,41,10,14,58,8,42,43,58,41,60,49,29,35,19,20,48,66,39,42,47,35,75,34,60,62,19,45,10,62,20,36,26,63,4,70,76,53,54,50,0,33,43,22,41,41,42,10,54,56,51,29,32,56,27,62,59,23,71,34,52,18,28,39,28,17
35,44,78,67,44,40,82,19,45,44,65,71,110,105,92,76,56,21,63,64,78,35,89,85,73,59,72,26,51,52,32,31,60,26,33,89,59,85,33,74,30,19,73,41,75,75,91,37,90,80,62,52,28,12,57,98,60,44,80,31,109,45,85,87,53,50,43,73,30,42,57,87,32,102,110,70,67,19,33,0,67,47,39,44,72,24,65,89,83,17,55,90,29,94,91,9,88,14,77,52,21,64,25,15
38,63,23,9,30,68,66,56,35,51,92,86,65,60,48,11,22,61,78,75,73,67,22,47,20,89,22,42,24,19,35,35,13,41,65,22,12,20,45,49,53,53,93,36,45,55,57,45,26,23,40,18,39,56,29,41,8,38,35,78,64,27,18,20,34,34,42,100,63,33,50,20,40,71,67,87,25,76,43,67,0,20,42,36,18,44,27,42,30,52,11,46,70,35,35,58,32,74,10,37,70,3,45,54
25,45,32,19,12,49,59,40,18,34,75,71,70,66,52,28,13,45,62,60,63,47,41,48,27,71,34,24,11,16,14,18,13,21,46,42,17,40,25,44,33,32,77,18,41,48,57,34,42,34,31,15,20,36,30,53,16,30,39,58,70,18,38,40,21,30,25,83,43,23,37,40,19,71,72,71,33,59,22,47,20,0,32,29,26,24,33,47,38,34,9,50,50,47,46,38,49,53,30,24,50,17,29,34
8,65,62,47,40,65,90,21,46,58,94,94,102,98,84,53,46,23,85,84,91,62,63,80,57,88,36,18,43,22,28,19,43,29,60,60,30,53,43,75,48,38,99,43,74,79,89,3,69,63,63,24,22,35,19,83,33,5,71,66,102,15,56,58,52,11,50,102,56,9,66,57,37,103,104,94,29,39,41,39,42,32,0,6,56,32,28,79,69,22,33,82,60,76,76,36,52,52,51,53,55,40,15,36
9,65,58,43,38,66,88,26,44,57,95,94,98,94,80,48,43,29,85,84,90,63,58,77,53,89,30,20,40,17,28,20,39,30,61,54,24,47,43,73,49,40,99,42,71,77,86,9,63,58,60,18,23,38,13,78,28,1,67,68,98,10,50,52,50,6,49,103,58,5,64,51,37,100,100,94,24,45,41,44,36,29,6,0,51,34,22,75,64,26,28,78,62,71,71,39,46,56,46,51,58,34,19,39
50,56,6,9,29,62,50,66,30,44,83,74,47,42,29,11,16,71,67,64,58,62,22,29,1,80,40,50,21,34,39,44,13,45,61,29,29,32,43,33,51,55,81,33,27,39,38,59,18,7,26,33,46,60,47,27,25,53,17,76,46,41,26,27,25,51,36,90,60,47,39,28,41,53,49,75,44,85,42,72,18,26,56,51,0,48,45,24,12,61,23,27,67,21,20,63,47,76,18,29,70,18,55,57
25,32,53,43,19,32,62,25,21,26,61,61,86,81,67,52,31,30,53,51,62,29,65,61,48,55,54,14,26,33,9,14,36,3,27,67,39,64,11,52,15,8,66,17,52,54,68,32,65,55,39,33,11,12,43,74,39,34,56,36,85,29,63,64,29,39,21,69,24,30,37,65,8,81,86,61,51,40,10,24,44,24,32,34,48,0,50,65,58,18,33,66,29,69,66,15,70,29,54,28,26,41,18,9
29,78,50,36,46,81,91,48,52,68,108,105,91,87,75,37,44,51,96,94,96,78,43,74,47,103,9,39,44,17,41,36,36,46,76,36,17,28,56,74,64,58,111,51,70,79,83,31,51,50,63,18,40,58,8,67,20,23,62,86,91,21,33,35,54,16,58,116,73,22,71,33,50,98,94,105,2,68,54,65,27,33,28,22,45,50,0,69,57,47,26,73,79,60,62,59,23,76,32,57,76,27,40,57
73,62,18,33,45,69,38,87,44,52,82,70,23,18,6,32,35,92,65,62,49,71,34,12,22,81,63,71,39,58,59,65,35,64,70,45,53,50,57,25,63,71,78,48,20,30,19,82,24,19,29,57,67,77,71,14,49,76,9,85,22,64,44,43,36,75,48,87,70,70,41,45,57,32,25,72,67,105,56,89,42,47,79,75,24,65,69,0,12,81,47,5,77,16,10,80,67,90,38,38,82,42,76,74
63,60,6,21,38,67,45,78,38,50,84,74,34,30,18,20,26,83,68,64,55,69,24,20,11,83,50,62,31,47,51,56,25,56,68,34,41,39,52,29,59,64,81,42,23,35,29,71,15,7,28,45,58,70,59,15,37,65,9,83,34,54,32,32,32,63,43,91,67,59,41,34,50,43,37,75,55,97,51,83,30,38,69,64,12,58,57,12,0,72,35,16,74,12,8,73,55,85,26,35,78,30,67,67
17,49,67,54,35,47,81,7,39,45,75,78,103,98,84,62,46,12,69,69,80,43,74,78,62,69,54,10,41,35,21,16,48,18,41,73,42,68,30,70,32,19,81,35,70,72,86,20,77,68,57,36,14,14,39,88,44,26,72,45,102,27,69,71,46,32,40,84,37,25,56,71,26,99,103,77,49,24,29,17,52,34,22,26,61,18,47,81,72,0,41,82,40,82,80,14,70,30,63,46,34,49,7,16
28,55,29,14,21,59,64,45,27,44,84,80,70,65,52,21,18,50,71,69,70,57,33,49,24,80,25,30,18,11,23,24,11,30,56,33,9,30,35,48,43,41,86,27,45,53,59,36,36,30,36,10,27,44,25,49,7,29,39,68,69,18,29,31,28,28,34,92,53,23,45,31,29,73,72,80,25,65,32,55,11,9,33,28,23,33,26,47,35,41,0,50,60,43,43,47,39,63,21,31,59,8,34,43
75,59,22,37,46,67,33,89,44,50,78,66,20,16,1,36,36,94,62,58,44,69,40,7,26,78,67,73,40,61,60,67,38,65,69,50,57,55,57,22,62,71,74,48,17,26,13,84,30,24,28,60,68,77,75,19,53,79,11,84,19,67,49,48,36,78,47,83,69,73,38,51,58,26,21,68,71,106,56,90,46,50,82,78,27,66,73,5,16,82,50,0,76,21,16,80,72,89,43,38,81,46,78,74
53,18,72,66,40,11,59,45,37,25,36,42,93,90,77,75,51,49,34,35,53,7,88,69,67,29,83,42,47,62,38,43,59,33,7,92,67,90,25,56,17,22,43,34,59,55,73,59,86,75,48,62,39,25,72,89,66,63,69,8,92,58,88,90,42,68,31,44,7,59,38,90,30,82,93,40,80,48,27,29,70,50,60,62,67,29,79,77,74,40,60,76,0,86,82,25,98,18,79,39,8,67,44,23
71,72,15,28,49,79,54,88,50,62,96,85,33,29,22,23,37,93,79,76,65,81,20,28,20,94,53,72,42,53,61,65,34,67,80,31,47,37,63,40,71,76,92,54,34,45,35,79,10,13,40,52,68,81,64,6,43,72,19,95,33,61,31,29,44,69,55,102,79,67,53,32,62,47,36,86,58,107,62,94,35,47,76,71,21,69,60,16,12,82,43,21,86,0,5,84,54,96,28,47,90,36,76,78
70,68,13,28,47,75,49,86,46,57,91,80,30,26,17,24,35,91,74,70,59,76,24,22,18,90,55,70,39,54,59,64,33,64,76,35,47,41,60,34,67,73,87,50,28,40,30,79,14,12,35,52,66,78,65,7,44,72,14,91,29,61,34,33,40,70,52,97,75,67,48,36,59,42,32,81,60,105,59,91,35,46,76,71,20,66,62,10,8,80,43,16,82,5,0,81,57,93,30,43,86,37,75,76
30,37,68,58,34,34,73,20,36,36,61,65,100,96,82,67,46,23,57,57,71,30,80,75,63,55,65,19,41,45,23,24,51,17,28,81,51,77,23,65,21,9,68,31,66,66,82,34,80,71,53,45,20,3,52,89,52,39,71,30,99,38,76,78,43,45,34,70,24,37,48,78,22,93,100,64,61,27,23,9,58,38,36,39,63,15,59,80,73,14,47,80,25,84,81,0,81,17,69,42,19,55,20,6
53,94,50,40,60,98,97,72,66,83,124,118,87,83,74,36,54,75,110,107,105,96,33,75,49,120,16,62,56,36,60,57,45,66,95,23,31,16,74,80,82,78,124,66,75,86,85,55,44,48,71,37,61,79,32,60,32,46,63,106,87,43,23,24,66,40,73,131,92,46,82,22,68,99,90,119,22,91,71,88,32,49,52,46,47,70,23,67,55,70,39,72,98,54,57,81,0,98,29,69,97,34,63,78
47,36,81,72,47,30,76,34,46,40,52,60,108,104,91,81,59,35,53,54,71,25,94,83,76,46,82,36,54,61,39,41,65,33,24,96,68,93,33,71,26,21,61,42,73,71,88,50,94,84,61,61,37,19,69,100,68,56,81,18,107,55,92,94,53,62,42,60,22,54,53,94,35,98,108,59,78,31,34,14,74,53,52,56,76,29,76,90,85,30,63,89,18,96,93,17,98,0,84,51,10,71,37,20
48,71,21,13,39,76,68,67,43,59,99,91,60,56,45,7,29,71,84,81,76,76,12,46,20,96,24,52,32,29,45,46,20,51,74,12,21,13,54,51,62,63,98,45,46,57,56,55,18,19,44,28,49,66,37,35,18,47,34,87,60,37,8,10,40,43,50,106,72,42,56,11,49,70,63,92,30,87,52,77,10,30,51,46,18,54,32,38,26,63,21,43,79,28,30,69,29,84,0,44,80,13,56,64
45,27,32,30,13,33,36,53,7,15,55,48,57,53,40,38,15,59,40,37,39,34,51,33,28,51,57,39,13,40,26,34,24,28,33,56,40,57,18,23,24,33,55,11,23,26,39,54,46,35,10,39,34,39,54,50,38,52,30,47,57,42,53,54,3,54,9,62,32,46,13,55,20,52,58,49,57,68,18,52,37,24,53,51,29,28,57,38,35,46,31,38,39,47,43,42,69,51,44,0,43,35,44,36
49,26,75,67,41,20,66,39,40,31,44,50,99,96,83,76,53,41,43,44,61,15,90,75,70,37,81,37,49,60,36,40,60,30,14,93,65,90,26,62,19,18,52,36,65,61,79,53,88,77,53,60,36,19,69,93,66,58,74,10,98,55,88,90,46,64,34,52,12,55,44,91,30,89,99,49,77,40,28,21,70,50,55,58,70,26,76,82,78,34,59,81,8,90,86,19,97,10,80,43,0,67,39,19
35,60,24,9,27,65,65,53,32,48,89,83,65,61,48,13,20,58,75,72,71,64,25,47,20,86,23,39,22,17,31,32,11,38,62,25,11,23,41,48,50,49,90,33,43,53,56,43,28,24,38,16,36,52,28,43,7,36,35,75,65,25,21,23,31,33,39,97,60,30,48,23,36,71,67,84,25,73,39,64,3,17,40,34,18,41,27,42,30,49,8,46,67,36,37,55,34,71,13,35,67,0,42,51
10,51,61,48,32,50,80,11,36,45,79,80,99,94,80,55,41,16,71,70,80,47,68,75,56,73,47,5,37,28,18,11,42,16,44,66,35,61,30,68,34,22,84,33,67,70,83,14,70,63,55,28,10,19,31,82,37,19,67,50,98,20,62,64,44,25,39,87,41,17,55,64,25,96,100,80,41,31,28,25,45,29,15,19,55,18,40,76,67,7,34,78,44,76,75,20,63,37,56,44,39,42,0,20
29,32,63,53,28,30,67,23,29,30,58,61,94,90,76,61,40,27,53,52,65,26,75,69,58,52,62,18,36,42,19,21,45,12,24,76,48,73,17,59,16,3,65,25,60,60,75,35,75,65,47,41,17,3,50,83,48,39,65,29,93,36,72,74,37,44,27,67,20,35,42,74,16,87,94,61,58,33,17,15,54,34,36,39,57,9,57,74,67,16,43,74,23,78,76,6,78,20,64,36,19,51,20,0
