79,113,38,74,83,30,51,95,100,85,38,37,81,59,28,78,28,32,92,13,106,38,71,61,63,24,59,60,61,52,90,86,16,52,92,67,83,49,24,104,54,85,65,68,63,52,42,43,4,78,69,62,77,79,74,85,84,83,77,78,72,91,88,98,105,101,25,75,10,74,109,37,39,55,45,0,30,33,103,69,77,26,64,85,88,120,59,51,73,89,26,70,76
49,84,11,48,61,31,21,75,75,57,13,6,53,48,18,69,6,4,79,19,77,29,41,34,43,18,35,37,31,27,64,56,16,35,79,46,59,38,6,80,36,68,39,43,58,33,23,31,25,70,44,49,49,48,49,55,54,60,48,58,51,67,62,69,79,72,38,51,20,58,81,19,18,24,50,30,0,7,79,44,47,31,44,79,79,91,34,23,44,72,45,49,49
45,79,5,42,54,27,23,68,69,52,19,7,54,41,26,62,13,2,71,24,73,23,41,28,36,25,39,30,28,31,58,53,18,28,72,50,52,32,9,73,28,61,42,46,51,26,30,24,29,63,47,42,50,46,52,54,53,53,43,51,56,60,56,64,73,67,36,44,23,51,76,12,10,22,46,33,7,0,72,38,47,28,37,72,72,86,38,26,44,65,44,42,43
48,34,68,31,19,77,74,16,4,29,84,74,82,52,97,50,85,75,38,97,41,67,68,45,40,97,90,43,58,86,17,50,87,51,40,100,20,58,81,1,49,29,85,89,61,50,93,61,100,55,89,49,77,54,92,66,63,20,38,27,103,12,19,37,11,31,91,28,94,36,28,65,64,63,80,103,79,72,0,34,69,83,39,61,53,34,87,79,73,28,99,34,32
28,47,33,6,18,47,42,33,31,19,50,39,59,31,62,44,50,40,44,62,44,37,42,11,14,63,59,10,28,54,20,34,53,22,46,70,14,32,47,35,20,31,56,60,45,19,60,31,66,48,61,29,53,33,65,47,44,15,17,19,75,22,18,36,36,35,61,6,60,26,42,32,30,31,56,69,44,38,34,0,46,52,14,58,53,52,56,47,48,34,70,13,10
20,53,43,43,61,73,26,76,64,40,40,41,13,73,53,90,49,46,90,64,42,66,5,38,58,56,28,49,21,30,52,20,64,59,92,34,54,69,54,69,58,77,20,22,86,55,41,63,72,93,22,72,8,14,24,8,9,58,31,65,36,59,50,37,62,44,84,49,67,72,54,54,51,25,90,77,47,47,69,46,0,75,58,103,99,61,25,27,6,80,92,59,40
70,99,31,58,63,5,52,73,80,71,44,35,83,34,43,52,34,30,67,30,95,15,69,47,42,40,66,42,55,58,72,78,18,31,67,77,64,25,25,84,33,61,70,74,37,33,53,21,25,52,75,37,78,72,80,82,80,63,65,56,82,71,71,86,87,87,9,57,23,50,94,23,25,50,21,26,31,28,83,52,75,0,43,59,62,105,65,54,73,65,17,48,61
42,60,33,20,20,38,48,32,37,32,53,40,70,17,63,31,50,39,36,59,58,27,54,19,0,62,67,8,38,61,30,49,48,11,37,78,21,19,44,40,9,24,65,70,30,11,64,21,61,35,70,15,65,47,75,60,58,20,32,14,83,28,29,50,44,49,51,16,56,15,54,27,26,38,43,64,44,37,39,14,58,43,0,44,41,64,64,53,59,28,59,5,24
86,94,71,62,49,54,91,44,62,72,92,79,115,32,97,13,85,75,24,88,96,50,99,64,45,95,109,53,82,102,64,92,75,46,21,121,56,40,76,62,46,32,109,113,22,49,102,48,84,9,114,31,109,91,119,105,102,52,75,41,126,58,65,89,72,85,61,57,81,31,87,60,62,82,41,85,79,72,61,58,103,59,44,0,8,95,107,95,104,32,65,44,66
81,86,71,57,42,57,89,36,55,66,91,78,111,31,98,10,85,75,15,90,90,52,95,61,41,96,107,50,79,101,58,87,77,45,13,119,49,41,77,54,45,25,106,111,24,48,102,49,87,9,112,30,106,87,116,100,98,46,70,35,124,51,58,83,64,79,66,51,83,26,80,60,62,80,46,88,79,72,53,53,99,62,41,8,0,87,105,93,100,25,70,39,61
45,8,81,46,48,100,78,51,32,34,92,85,72,80,106,83,96,88,72,111,19,90,63,59,65,107,88,63,62,88,33,41,104,75,75,95,43,84,96,33,72,63,81,84,91,72,98,84,116,88,83,77,69,49,85,54,53,45,43,56,98,38,35,24,23,19,114,48,110,67,10,84,81,69,108,120,91,86,34,52,61,105,64,95,87,0,85,82,67,62,122,60,44
41,77,37,57,74,65,16,90,82,58,21,31,22,75,32,95,32,36,100,45,67,61,22,46,64,35,2,55,28,7,70,44,49,61,101,13,69,68,40,87,60,87,6,9,87,57,18,60,55,97,10,75,21,36,14,34,34,71,48,75,19,75,67,61,82,67,72,62,50,80,77,48,46,25,84,59,34,38,87,56,25,65,64,107,105,85,0,12,19,91,79,68,55
36,74,25,48,65,53,4,80,75,52,12,19,29,63,26,83,22,24,89,37,64,49,21,35,53,29,14,44,20,7,62,41,39,49,90,25,60,56,30,79,48,77,16,20,75,45,15,48,46,86,21,64,26,33,25,35,35,62,41,65,30,67,59,57,76,63,62,52,41,69,72,36,34,16,72,51,23,26,79,47,27,54,53,95,93,82,12,0,22,80,69,57,46
25,59,41,46,64,71,22,79,68,44,35,38,11,73,48,91,44,43,92,59,48,64,5,39,59,51,21,50,21,24,56,26,60,59,94,28,57,68,50,73,58,79,14,16,86,55,35,62,68,94,16,72,5,19,18,14,15,61,34,67,31,63,54,43,67,49,81,51,63,74,59,52,49,23,88,73,44,44,73,48,6,73,59,104,100,67,19,22,0,82,89,61,43
60,61,61,36,19,60,76,12,30,44,81,69,93,30,91,22,78,67,11,87,65,51,77,45,28,90,94,36,63,88,33,65,75,37,13,105,26,40,72,29,36,4,91,95,35,39,92,45,87,26,96,27,88,66,100,80,77,23,49,15,110,26,34,59,39,54,71,31,82,14,55,54,54,65,56,89,72,65,28,34,80,65,28,32,25,62,91,80,82,0,78,23,40
87,117,48,75,79,22,67,88,97,88,58,50,98,48,52,62,47,45,79,37,113,32,86,65,59,49,80,59,72,72,89,95,30,47,78,89,80,40,39,100,50,75,85,88,46,50,65,38,29,61,89,51,94,89,94,99,97,80,82,72,95,88,88,104,104,105,8,74,30,64,112,40,43,67,24,26,45,44,99,70,92,17,59,65,70,122,79,69,89,78,0,65,79
41,56,38,18,14,43,52,26,32,30,58,45,72,20,68,31,55,44,32,65,55,33,55,22,6,68,70,12,40,65,26,48,54,17,33,81,16,24,50,35,15,19,68,72,32,17,68,27,67,35,73,17,66,47,77,60,58,15,31,9,86,23,25,47,39,45,57,13,61,13,50,33,32,42,47,70,49,42,34,13,59,48,5,44,39,60,68,57,61,23,65,0,22
20,38,38,4,21,57,42,36,28,9,53,43,53,41,66,53,54,45,51,68,34,47,37,15,24,67,58,20,26,54,15,25,60,32,53,68,14,42,53,32,30,38,53,57,55,29,61,41,72,57,58,39,48,26,61,39,37,17,9,26,72,20,13,26,30,26,70,9,67,35,33,40,37,31,66,76,49,43,32,10,40,61,24,66,61,44,55,46,43,40,79,22,0
