51,85,70,80,81,20,50,30,25,35,54,25,32,27,74,24,87,65,10,61,23,56,47,36,59,30,24,62,45,9,49,76,66,18,5,51,38,21,42,35,17,40,61,21,29,59,18,58,79,46,76,79,34,35,89,50,64,6,87,51,45,59,33,7,37,31,77,75,80,20,62,50,0,49,33,66,26,57,38,53,43,61,66,54,24,66,47,55,37,82,72,28,66,49,71,21,36
19,88,70,111,118,29,89,79,74,59,32,41,73,40,105,67,123,92,56,66,32,61,91,86,42,19,73,101,61,49,62,101,92,65,49,35,40,68,49,76,40,86,50,58,74,11,54,40,80,27,107,68,64,37,81,62,61,48,124,20,60,81,68,54,80,18,99,103,89,66,89,93,49,0,78,107,24,15,23,37,89,98,79,90,73,42,79,50,50,115,71,36,45,58,52,68,78
73,78,69,52,49,52,21,21,22,31,72,40,9,42,47,41,56,44,23,59,46,56,14,20,72,61,17,30,41,29,46,53,44,14,30,67,51,32,47,9,50,8,69,20,39,87,45,71,74,65,49,82,26,50,89,46,66,30,56,74,42,43,18,34,5,60,57,50,70,34,41,17,33,78,0,33,58,83,60,68,11,31,56,27,23,80,25,61,42,53,71,45,79,48,82,12,7
99,78,77,29,18,84,19,49,52,50,94,66,34,68,28,72,25,35,55,69,74,68,19,43,91,92,49,8,55,60,59,39,36,47,62,88,73,63,67,31,83,26,85,49,69,115,78,91,78,89,29,93,45,74,95,58,77,62,24,99,57,44,39,67,28,89,47,34,68,66,36,16,66,107,33,0,90,109,86,89,25,13,58,22,53,99,31,78,62,28,79,71,97,63,98,46,29
33,90,72,100,104,6,73,56,51,48,43,30,56,30,93,43,109,82,35,65,21,60,72,63,51,4,50,85,54,30,57,92,82,44,28,42,37,44,45,59,16,67,56,41,50,35,30,49,83,34,95,75,51,34,88,58,64,28,110,34,54,73,53,30,62,12,92,93,88,42,79,75,26,24,58,90,0,36,25,44,69,84,75,76,50,55,66,53,43,103,74,28,56,54,63,47,61
11,79,61,110,118,40,90,88,83,59,22,43,77,41,103,78,122,89,62,58,37,54,94,93,32,31,81,102,58,55,58,98,89,71,56,26,37,78,45,79,52,91,40,62,85,9,66,30,71,21,105,56,64,36,69,58,53,55,124,11,57,77,70,64,84,26,94,100,81,76,86,97,57,15,83,109,36,0,23,28,94,99,73,90,82,29,80,43,48,113,62,38,33,53,40,74,82
13,66,48,88,96,26,67,67,62,36,17,20,53,18,81,61,100,68,41,43,15,37,71,72,25,22,59,79,37,33,38,77,68,49,35,16,16,59,25,56,38,68,31,39,67,29,51,23,59,9,83,50,41,14,62,39,40,34,102,14,37,57,47,45,61,13,75,79,66,58,65,74,38,23,60,86,25,23,0,18,71,76,55,67,61,29,57,28,26,91,50,15,31,34,37,52,59
17,51,33,84,95,44,70,79,75,38,5,29,60,27,78,78,98,64,53,30,30,26,77,83,6,41,72,80,34,46,32,71,63,60,49,2,17,74,22,62,57,75,13,48,83,36,68,5,44,10,79,31,44,18,44,32,25,48,100,17,32,51,51,61,68,32,67,74,53,73,61,79,53,37,68,89,44,28,18,0,78,77,45,67,75,12,58,15,26,88,34,25,13,27,19,63,65
84,83,76,48,43,63,19,24,27,40,82,51,18,53,44,47,50,45,33,67,57,64,7,19,81,72,24,25,49,40,54,52,45,25,41,77,61,38,57,16,60,2,78,31,44,98,54,81,80,75,46,90,34,60,96,54,74,41,49,85,51,47,27,43,9,71,58,49,74,41,43,9,43,89,11,25,69,94,71,78,0,27,61,27,28,90,28,71,52,49,78,56,88,57,91,22,13
89,65,63,21,20,77,10,51,52,40,82,57,28,58,18,72,26,23,50,56,66,55,20,46,79,85,48,4,43,54,46,27,23,44,57,77,62,63,55,25,78,27,73,42,70,105,76,79,64,78,19,79,34,63,82,46,64,56,26,89,45,31,30,64,26,81,35,23,55,65,23,18,61,98,31,13,84,99,76,77,27,0,45,9,54,87,19,65,51,22,66,62,85,50,85,43,25
62,21,19,43,57,72,44,76,75,31,51,45,47,45,37,88,58,24,58,15,54,18,56,76,43,75,71,49,22,56,18,28,23,59,61,46,39,81,30,47,80,59,35,47,90,81,85,45,19,52,38,35,33,42,36,17,23,59,61,62,21,14,39,73,53,67,21,32,14,82,22,57,66,79,56,58,75,73,55,45,61,45,0,37,76,50,32,30,32,46,21,47,47,21,45,61,50
79,58,55,25,28,70,7,49,50,30,73,48,23,49,19,68,33,17,44,47,57,46,21,46,69,77,45,13,34,47,37,25,18,39,50,67,53,60,45,20,72,26,63,34,67,96,71,69,57,69,21,71,25,54,74,36,55,49,34,79,35,23,22,58,23,72,31,22,48,62,16,20,54,90,27,22,76,90,67,67,27,9,37,0,51,77,10,56,42,27,57,53,75,41,75,38,21
75,97,85,75,71,44,44,6,1,46,77,45,29,47,70,18,78,67,21,75,46,71,35,13,80,54,5,53,57,28,62,76,67,16,26,73,58,10,59,31,36,27,80,30,16,84,26,79,92,69,72,96,42,56,105,62,80,27,78,75,58,64,37,19,28,56,80,74,90,12,64,37,24,73,23,53,50,82,61,75,28,54,76,51,0,88,47,73,53,76,87,49,87,63,92,14,30
23,51,34,92,104,55,80,92,88,50,12,42,72,40,86,90,106,72,66,35,43,33,88,96,8,51,85,91,43,59,40,78,71,73,62,14,29,87,33,73,68,87,15,60,96,39,80,8,43,20,87,26,56,31,39,41,27,61,109,22,42,59,63,73,80,42,72,82,55,86,69,90,66,42,80,99,55,29,29,12,90,87,50,77,88,0,68,21,38,95,34,38,3,36,10,76,77
69,54,48,33,38,60,12,46,46,20,63,38,17,39,27,63,43,19,36,39,47,38,23,45,60,67,41,22,24,38,28,29,20,33,42,57,43,55,36,15,63,27,54,26,63,86,64,60,51,59,29,63,15,44,68,28,47,41,44,69,26,19,13,51,21,62,33,28,45,56,17,24,47,79,25,31,66,80,57,58,28,19,32,10,47,68,0,47,32,36,50,43,66,32,67,33,18
32,37,19,70,82,51,59,76,73,30,20,29,53,27,64,79,84,50,51,15,34,12,68,79,13,51,69,69,22,46,19,57,49,57,50,16,16,75,14,54,62,68,7,43,84,51,72,14,30,22,66,24,36,20,35,19,11,48,87,32,21,37,43,63,61,42,52,60,38,74,47,70,55,50,61,78,53,43,28,15,71,65,30,56,73,21,47,0,20,74,21,27,19,15,20,60,57
37,48,33,61,70,39,43,56,53,11,31,13,33,13,55,61,74,42,32,24,22,19,50,59,29,43,49,54,11,27,13,51,41,37,31,26,11,56,5,35,48,49,27,23,65,55,55,29,42,27,57,43,17,12,52,14,27,30,76,37,10,30,24,45,42,35,49,53,45,56,38,52,37,50,42,62,43,48,26,26,52,51,32,42,53,38,32,20,0,65,35,15,37,11,39,40,38
102,61,66,3,13,97,32,73,75,55,93,74,50,74,9,95,11,23,71,61,83,62,42,69,88,104,71,24,54,74,55,18,24,66,77,88,76,86,67,47,99,50,80,62,93,120,98,88,63,91,8,81,51,77,81,55,69,77,15,102,55,36,49,86,48,98,27,14,50,88,26,40,82,115,53,28,103,113,91,88,49,22,46,27,76,95,36,74,65,0,67,78,92,60,91,65,47
52,17,2,64,78,72,63,89,87,41,39,48,62,46,58,97,79,45,67,12,55,16,74,91,29,72,83,70,30,63,25,49,44,71,67,36,37,91,31,62,82,76,21,57,100,71,91,31,9,43,60,14,46,40,18,25,9,66,82,51,29,34,52,80,69,63,41,53,21,91,43,75,72,71,71,79,74,62,50,34,78,66,21,57,87,34,50,21,35,67,0,47,30,24,26,73,66
28,62,45,75,81,25,52,54,49,22,27,4,38,3,68,53,86,56,27,37,7,32,56,58,31,27,46,64,26,21,28,65,56,35,23,24,10,49,17,41,35,53,33,24,57,43,44,30,55,20,70,51,27,7,63,29,38,22,88,28,26,45,32,36,46,20,64,67,59,48,53,59,28,36,45,71,28,38,15,25,56,62,47,53,49,38,43,27,15,78,47,0,38,26,43,38,44
25,47,30,89,101,57,78,91,87,48,13,42,70,40,83,91,103,69,66,32,43,30,87,95,7,53,84,88,41,59,38,75,68,72,62,14,29,88,31,72,70,86,12,59,96,42,81,8,40,22,84,23,54,31,35,38,24,61,106,25,40,56,61,74,78,44,69,79,52,87,66,88,66,45,79,97,56,33,31,13,88,85,47,75,87,3,66,19,37,92,30,38,0,34,7,75,75
42,36,21,56,67,51,44,65,62,17,33,25,39,24,50,72,70,36,43,12,33,8,54,67,28,53,58,54,7,39,4,44,35,46,43,28,18,66,9,40,60,54,22,33,75,61,67,28,30,32,52,34,22,21,42,4,17,42,72,42,6,23,30,56,47,45,40,47,33,67,33,55,49,58,48,63,54,53,34,27,57,50,21,41,63,36,32,15,11,60,24,26,34,0,35,49,44
33,42,27,87,100,63,79,96,92,50,21,46,73,44,81,96,102,67,70,30,49,29,89,99,12,60,88,89,42,64,38,73,67,76,67,21,33,93,34,74,76,88,12,63,101,49,87,14,35,28,83,16,56,36,29,39,21,66,105,32,41,55,63,79,81,51,66,77,47,92,65,90,71,52,82,98,63,40,37,19,91,85,45,75,92,10,67,20,39,91,26,43,7,35,0,79,78
66,82,70,63,62,41,32,16,13,31,66,34,16,36,58,30,69,53,12,61,37,57,26,19,68,50,9,43,42,19,47,62,53,3,19,62,46,21,45,18,37,20,67,16,29,78,33,67,77,59,60,82,27,45,91,48,66,19,68,67,44,50,22,21,17,50,66,61,75,23,50,29,21,68,12,46,47,74,52,63,22,43,61,38,14,76,33,60,40,65,73,38,75,49,79,0,18
72,71,63,45,44,54,14,28,29,27,69,39,5,41,40,47,51,37,26,54,46,51,12,27,68,63,24,25,36,30,41,46,37,19,33,64,48,39,44,3,54,10,65,20,46,87,51,68,68,63,42,77,21,48,84,41,61,33,51,73,37,36,14,39,3,60,50,43,63,41,34,14,36,78,7,29,61,82,59,65,13,25,50,21,30,77,18,57,38,47,66,44,75,44,78,18,0
